레벨,화면번호,곡,카테고리,존,존번호,출처
S15,92,Re : 엔드 오브 어 드림,WORLDMUSIC,XX,86,실제
S15,93,시간의 회랑 라비린스,WORLDMUSIC,XX,93,실제
S15,94,꺼림칙한,WORLDMUSIC,PRIME 2,42,실제
S15,95,허쉬,WORLDMUSIC,PRIME 2,43,실제
S15,96,아클루오이아스,WORLDMUSIC,PRIME,58,실제
S15,97,요로피쿠 피쿠요로!,JMUSIC,PRIME,63,실제
S15,98,미토츠다이라,JMUSIC,PRIME,66,실제
S15,99,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
S15,100,퀸 오브 더 레드,JMUSIC,PRIME,70,실제
S15,101,모노리스,WORLDMUSIC,FIESTA~FIESTA 2,91,실제
S15,102,레이디버그,WORLDMUSIC,FIESTA~FIESTA 2,92,실제
S15,103,슈샤,WORLDMUSIC,FIESTA~FIESTA 2,97,실제
S15,104,스타 커맨드,WORLDMUSIC,FIESTA~FIESTA 2,98,실제
S15,105,드림체이서즈,XROSS,PHOENIX 2,18,실제
S15,106,스위트 원더랜드,XROSS,PHOENIX,132,실제
S15,107,이미지네이션,XROSS,XX,94,실제
S15,108,블랙스완,XROSS,XX,95,실제
S15,109,오벨리스크,XROSS,XX,96,실제
S15,110,우라늄,XROSS,XX,100,실제
S15,111,라이징 스타,XROSS,XX,102,실제
S15,112,일 더하기 일은 귀요미,XROSS,XX,103,실제
S15,113,헤드리스 치킨,XROSS,XX,104,실제
S15,114,디멘트 ~에프터 레전드~,XROSS,XX,107,실제
S15,115,하우스플랜,XROSS,XX,108,실제
S15,116,유어 마인드,XROSS,XX,109,실제
S15,117,타임 어택 <블루>,XROSS,PRIME 2,55,실제
S15,118,킵 온!,XROSS,PRIME 2,61,실제
S15,119,인피니티,XROSS,PRIME 2,64,실제
S15,120,베들램,XROSS,PRIME 2,66,실제
S15,121,킬 뎀!,XROSS,PRIME 2,70,실제
S16,2,뱅 뱅,KPOP,PHOENIX 2,3,실제
S16,3,404 (뉴 에라),KPOP,PHOENIX 2,4,실제
S16,4,조깅,KPOP,XX,1,실제
S16,5,풀 문,KPOP,XX,2,실제
S16,6,또다른 진심,KPOP,1st~ZERO,4,실제
S16,7,B3,ORIGINAL,PHOENIX 2,8,실제
S16,8,더 라스트 리벨리온,ORIGINAL,PHOENIX 2,10,실제
S16,9,오버나이트 플라워,ORIGINAL,PHOENIX 2,11,실제
S16,10,레전더리 도미니언,ORIGINAL,PHOENIX 2,12,실제
S16,11,하이웨이 체이서,ORIGINAL,PHOENIX,6,실제
S16,12,이터널 유니버스,ORIGINAL,PHOENIX,7,실제
S16,13,4NT,ORIGINAL,PHOENIX,9,실제
S16,14,얼티밋 아이즈,ORIGINAL,PHOENIX,10,실제
S16,15,냥-턴 (feat. KuTiNA),ORIGINAL,PHOENIX,11,실제
S16,16,베르사이유,ORIGINAL,PHOENIX,13,실제
S16,17,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
S16,18,유포리아닉,ORIGINAL,PHOENIX,17,실제
S16,19,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
S16,20,그로스,ORIGINAL,PHOENIX,20,실제
S16,21,시,ORIGINAL,PHOENIX,25,실제
S16,22,결투,ORIGINAL,PHOENIX,29,실제
S16,23,리틀 먼치킨,ORIGINAL,PHOENIX,34,실제
S16,24,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
S16,25,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
S16,26,요! 세이!! 페어리!!!,ORIGINAL,PHOENIX,37,실제
S16,27,블루이쉬 로즈,ORIGINAL,PHOENIX,40,실제
S16,28,록시아,ORIGINAL,PHOENIX,41,실제
S16,29,열정,ORIGINAL,PHOENIX,45,실제
S16,30,소닉 붐,ORIGINAL,PHOENIX,48,실제
S16,31,데카 댄스,ORIGINAL,PHOENIX,56,실제
S16,32,뉴 로즈,ORIGINAL,PHOENIX,57,실제
S16,33,아테나의 방패,ORIGINAL,PHOENIX,62,실제
S16,34,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
S16,35,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
S16,36,크림슨 후드,ORIGINAL,PHOENIX,66,실제
S16,37,도플갱어,ORIGINAL,PHOENIX,67,실제
S16,38,웨딩 크래셔,ORIGINAL,XX,8,실제
S16,39,트란사칼리아,ORIGINAL,XX,11,실제
S16,40,1949,ORIGINAL,XX,12,실제
S16,41,립톤 스트라이크,ORIGINAL,XX,20,실제
S16,42,아이올라이트 스카이,ORIGINAL,XX,22,실제
S16,43,금혼식,ORIGINAL,XX,24,실제
S16,44,까르멘 버스,ORIGINAL,XX,26,실제
S16,45,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
S16,46,파괴,ORIGINAL,XX,35,실제
S16,47,위키드 레전드,ORIGINAL,XX,37,실제
S16,48,캉-캉 ~Orpheus in The Party Mix~,ORIGINAL,XX,40,실제
S16,49,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
S16,50,파이어 오브 데스티니,ORIGINAL,XX,42,실제
S16,51,디 엔드 오브 더 월드 ft. Skizzo,ORIGINAL,XX,43,실제
S16,52,포가튼 뱀파이어,ORIGINAL,XX,44,실제
S16,53,아마겟돈,ORIGINAL,XX,45,실제
S16,54,리펜턴스,ORIGINAL,XX,46,실제
S16,55,트로피카닉,ORIGINAL,XX,49,실제
S16,56,라스트 리버스,ORIGINAL,PRIME 2,4,실제
S16,57,슈브 니구라스,ORIGINAL,PRIME 2,10,실제
S16,58,퍼더,ORIGINAL,PRIME 2,11,실제
S16,59,다람쥐 헌 쳇바퀴에 타고파,ORIGINAL,PRIME 2,12,실제
S16,60,실버 비트 feat. ChisaUezono,ORIGINAL,PRIME 2,13,실제
S16,61,브레이크 아웃,ORIGINAL,PRIME 2,15,실제
S16,62,사라반드,ORIGINAL,PRIME 2,16,실제
S16,63,가장신자,ORIGINAL,PRIME 2,17,실제
S16,64,패싱 라이더,ORIGINAL,PRIME 2,19,실제
S16,65,아르카나 포스,ORIGINAL,PRIME 2,20,실제
S16,66,트위스트 오브 페이트 (feat. Ruriling),ORIGINAL,PRIME 2,25,실제
S16,67,어웨이크닝,ORIGINAL,PRIME 2,30,실제
S16,68,하트 어택,ORIGINAL,PRIME 2,33,실제
S16,69,네메시스,ORIGINAL,PRIME,1,실제
S16,70,요그 소토스,ORIGINAL,PRIME,5,실제
S16,71,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
S16,72,아발란치,ORIGINAL,PRIME,8,실제
S16,73,레퀴엠,ORIGINAL,PRIME,10,실제
S16,74,B2,ORIGINAL,PRIME,12,실제
S16,75,메테오라이즈,ORIGINAL,PRIME,13,실제
S16,76,슈퍼 판타지,ORIGINAL,PRIME,19,실제
S16,77,1950,ORIGINAL,PRIME,24,실제
S16,78,어나이얼레이터 메소드,ORIGINAL,PRIME,27,실제
S16,79,포인트 제로 원,ORIGINAL,PRIME,30,실제
S16,80,레드 스노우,ORIGINAL,PRIME,31,실제
S16,81,캄파넬라,ORIGINAL,PRIME,32,실제
S16,82,레미니센스,ORIGINAL,PRIME,35,실제
S16,83,브레이크 잇 다운,ORIGINAL,PRIME,37,실제
S16,84,엘리제,ORIGINAL,FIESTA~FIESTA 2,1,실제
S16,85,이그니스 패터스(DM Ashura 믹스),ORIGINAL,FIESTA~FIESTA 2,2,실제
S16,86,유니크,ORIGINAL,FIESTA~FIESTA 2,6,실제
S16,87,루시드(PIU Edit),ORIGINAL,FIESTA~FIESTA 2,10,실제
S16,88,멘탈 라이더,ORIGINAL,FIESTA~FIESTA 2,15,실제
S16,89,리얼리티,ORIGINAL,FIESTA~FIESTA 2,23,실제
S16,90,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
S16,91,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
S16,92,진공,ORIGINAL,FIESTA~FIESTA 2,48,실제
S16,93,팬텀 -인터메조-,ORIGINAL,FIESTA~FIESTA 2,56,실제
S16,94,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
S16,95,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S16,96,사람들은 몰랐다네,ORIGINAL,NX~NXA,4,실제
S16,97,무혼 1.5,ORIGINAL,NX~NXA,17,실제
S16,98,히글디 피글디,ORIGINAL,NX~NXA,25,실제
S16,99,잼 오 비트,ORIGINAL,NX~NXA,26,실제
S16,100,러브 이즈 어 데인저 존 pt.2,ORIGINAL,1st~ZERO,8,실제
S16,101,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
S16,102,점프,ORIGINAL,1st~ZERO,11,실제
S16,103,하이 바이,ORIGINAL,1st~ZERO,15,실제
S16,104,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S16,105,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
S16,106,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
S16,107,닥터 엠,ORIGINAL,1st~ZERO,34,실제
S16,108,엠페러,ORIGINAL,1st~ZERO,35,실제
S16,109,마리아,ORIGINAL,1st~ZERO,38,실제
S16,110,마이웨이,ORIGINAL,1st~ZERO,40,실제
S16,111,스트리트 쇼다운,ORIGINAL,1st~ZERO,42,실제
S16,112,윈터,ORIGINAL,1st~ZERO,44,실제
S16,113,윌 오 더 위스프,ORIGINAL,1st~ZERO,45,실제
S16,114,부크,ORIGINAL,1st~ZERO,52,실제
S16,115,엔,ORIGINAL,1st~ZERO,59,실제
S16,116,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S16,117,사랑가,ORIGINAL,1st~ZERO,65,실제
S16,118,크래쉬 랜딩 랑데부,WORLDMUSIC,PHOENIX 2,13,실제
S16,119,인피니트 에너지 -Overdoze-,WORLDMUSIC,PHOENIX 2,16,실제
S16,120,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
S16,121,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
S16,122,댄싱,WORLDMUSIC,PHOENIX,84,실제
S16,123,언더월드 ft. Skizzo (PIU Edit.),WORLDMUSIC,PHOENIX,90,실제
S16,124,굿텍,WORLDMUSIC,PHOENIX,92,실제
S16,125,에너지 시너지 매트릭스,WORLDMUSIC,PHOENIX,94,실제
S16,126,진폐증 ft. Kagamine Len/GUMI,WORLDMUSIC,PHOENIX,97,실제
S16,127,굿바운스,WORLDMUSIC,PHOENIX,100,실제
S16,128,R.I.P.,WORLDMUSIC,PHOENIX,102,실제
S16,129,에모모모,WORLDMUSIC,PHOENIX,103,실제
S16,130,러쉬-모어,WORLDMUSIC,PHOENIX,106,실제
S16,131,러쉬-아워,WORLDMUSIC,PHOENIX,107,실제
S16,132,* 이 게임은 존재하지 않습니다 *,WORLDMUSIC,PHOENIX,108,실제
S16,133,마히카,WORLDMUSIC,PHOENIX,109,실제
S16,134,지젤,WORLDMUSIC,PHOENIX,110,실제
S16,135,빅 대디,WORLDMUSIC,PHOENIX,115,실제
S16,136,플래시 아웃,WORLDMUSIC,PHOENIX,116,실제
S16,137,비코즈 오브 유,WORLDMUSIC,PHOENIX,118,실제
S16,138,비옐라의 악몽,WORLDMUSIC,PHOENIX,122,실제
S16,139,쵸빗 플레이버,WORLDMUSIC,PHOENIX,123,실제
S16,140,익스트림 음악학원 2교시  feat. Nanahira,WORLDMUSIC,PHOENIX,127,실제
S16,141,호랑풍류가,WORLDMUSIC,PHOENIX,130,실제
S16,142,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
S16,143,페이브 가든,WORLDMUSIC,XX,66,실제
S16,144,8 6,WORLDMUSIC,XX,71,실제
S16,145,브로큰 카르마 (PIU EDIT),WORLDMUSIC,XX,73,실제
S16,146,데인저 & 데인저,WORLDMUSIC,XX,78,실제
S16,147,포인트 제로 2,WORLDMUSIC,XX,81,실제
S16,148,브레인 파워,WORLDMUSIC,XX,82,실제
S16,149,라이프 이즈 피아노,WORLDMUSIC,XX,83,실제
S16,150,크로스 레이 (feat. 月下Lia),WORLDMUSIC,XX,87,실제
S16,151,락 더 하우스,WORLDMUSIC,PRIME,49,실제
S16,152,라그나로크,WORLDMUSIC,PRIME,57,실제
S16,153,까랴위사따,WORLDMUSIC,PRIME,59,실제
S16,154,스타더스트 오버드라이브,WORLDMUSIC,PRIME,61,실제
S16,155,스마일 다이어리,JMUSIC,PRIME,67,실제
S16,156,프라임,JMUSIC,PRIME,69,실제
S16,157,아이디얼라이즈드 로맨스,JMUSIC,PRIME,71,실제
S16,158,저스트 홀드 온 (To All Fighters),JMUSIC,PRIME,72,실제
S16,159,팝 더 트랙,WORLDMUSIC,FIESTA~FIESTA 2,85,실제
S16,160,슈퍼☆하라구로☆팝,XROSS,PHOENIX 2,19,실제
S16,161,블랙스완,XROSS,XX,95,실제
S16,162,레이지 오브 파이어,XROSS,XX,97,실제
S16,163,듀얼 레이싱 <레드 vs 블루>,XROSS,XX,98,실제
S16,164,싸이클링!,XROSS,XX,99,실제
S16,165,로키,XROSS,XX,106,실제
S16,166,크로스 타임,XROSS,PRIME 2,48,실제
S16,167,유령의 축제 2 (Sneak),XROSS,PRIME 2,49,실제
S16,168,헬릭스,XROSS,PRIME 2,50,실제
S16,169,BS파워 익스플로전,XROSS,PRIME 2,53,실제
S16,170,스타트 온 레드,XROSS,PRIME 2,54,실제
S16,171,매지컬 베케이션,XROSS,PRIME 2,56,실제
S16,172,비주얼 드림 2 (인 픽션),XROSS,PRIME 2,57,실제
S16,173,라 그랑 블루,XROSS,PRIME 2,63,실제
S16,174,어 사이트 데 라 루,XROSS,PRIME 2,67,실제
S16,175,클루,XROSS,PRIME 2,68,실제
S16,176,레드라인,XROSS,PRIME 2,69,실제
S17,2,고민중독,KPOP,PHOENIX 2,1,실제
S17,3,빌려온 고양이,KPOP,PHOENIX 2,2,실제
S17,4,스톰,KPOP,PHOENIX,1,실제
S17,5,비행기,KPOP,PHOENIX,2,실제
S17,6,노스텔지어,KPOP,PHOENIX,3,실제
S17,7,유 앤 아이,KPOP,XX,5,실제
S17,8,체이스 미,KPOP,PRIME 2,1,실제
S17,9,굿 나이트,KPOP,PRIME 2,2,실제
S17,10,디그니티,KPOP,1st~ZERO,2,실제
S17,11,응징 레스토랑,ORIGINAL,PHOENIX 2,6,실제
S17,12,번 아웃,ORIGINAL,PHOENIX,8,실제
S17,13,쇼다운,ORIGINAL,PHOENIX,15,실제
S17,14,붐!!,ORIGINAL,PHOENIX,16,실제
S17,15,쥬핀,ORIGINAL,PHOENIX,19,실제
S17,16,추격,ORIGINAL,PHOENIX,26,실제
S17,17,스타드림 -Eurobeat Remix-,ORIGINAL,PHOENIX,27,실제
S17,18,배니쉬 2 - Roar of the invisible dragon,ORIGINAL,PHOENIX,30,실제
S17,19,라크리모사,ORIGINAL,PHOENIX,31,실제
S17,20,피가로의 결혼 ~Celebrazione Remix~,ORIGINAL,PHOENIX,38,실제
S17,21,데몬 오브 라플라스,ORIGINAL,PHOENIX,39,실제
S17,22,네오 카타르시스,ORIGINAL,PHOENIX,44,실제
S17,23,메가하츠,ORIGINAL,PHOENIX,49,실제
S17,24,다크사이드 오브 더 마인드,ORIGINAL,PHOENIX,50,실제
S17,25,E.O.N,ORIGINAL,PHOENIX,51,실제
S17,26,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
S17,27,인베이젼,ORIGINAL,PHOENIX,59,실제
S17,28,에렌델,ORIGINAL,PHOENIX,60,실제
S17,29,위더 가든,ORIGINAL,PHOENIX,64,실제
S17,30,스위트로닉,ORIGINAL,XX,9,실제
S17,31,야누스,ORIGINAL,XX,13,실제
S17,32,아이 원트 유,ORIGINAL,XX,14,실제
S17,33,텔링 포츈 플라워,ORIGINAL,XX,17,실제
S17,34,니알라토텝,ORIGINAL,XX,18,실제
S17,35,하트 래빗 코스터,ORIGINAL,XX,19,실제
S17,36,마카롱 데이,ORIGINAL,XX,27,실제
S17,37,아이스 오브 데스,ORIGINAL,XX,28,실제
S17,38,배니쉬,ORIGINAL,XX,31,실제
S17,39,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
S17,40,김치 핑거즈,ORIGINAL,XX,33,실제
S17,41,탄탄멘,ORIGINAL,XX,38,실제
S17,42,더 레버리,ORIGINAL,XX,47,실제
S17,43,시그너스,ORIGINAL,XX,48,실제
S17,44,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
S17,45,슈퍼 카프리시오,ORIGINAL,PRIME 2,5,실제
S17,46,트리튬,ORIGINAL,PRIME 2,7,실제
S17,47,브링 백 더 비트,ORIGINAL,PRIME 2,14,실제
S17,48,우츠시요 노 카제 feat. Kana,ORIGINAL,PRIME 2,23,실제
S17,49,HTTP,ORIGINAL,PRIME 2,26,실제
S17,50,업 앤 업 (Produced by AWAL),ORIGINAL,PRIME 2,27,실제
S17,51,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
S17,52,레이브 언틸 디 어스 엔드,ORIGINAL,PRIME 2,29,실제
S17,53,왈츠 오브 도지,ORIGINAL,PRIME 2,32,실제
S17,54,라티노 바이러스,ORIGINAL,PRIME,3,실제
S17,55,요그 소토스,ORIGINAL,PRIME,5,실제
S17,56,포스 오브 라,ORIGINAL,PRIME,9,실제
S17,57,유 갓 미 크레이지,ORIGINAL,PRIME,11,실제
S17,58,리키지 볼티지,ORIGINAL,PRIME,17,실제
S17,59,바이올렛 퍼퓸,ORIGINAL,PRIME,20,실제
S17,60,블레이즈 이모션 (Band version),ORIGINAL,PRIME,23,실제
S17,61,알레그로 피유 모쏘,ORIGINAL,PRIME,26,실제
S17,62,무브 댓 바디!,ORIGINAL,PRIME,28,실제
S17,63,모멘트 데이,ORIGINAL,PRIME,36,실제
S17,64,하이퍼큐브,ORIGINAL,PRIME,38,실제
S17,65,러브 이즈 어 데인저 존(Cranky 믹스),ORIGINAL,FIESTA~FIESTA 2,3,실제
S17,66,힙노시스(SynthWulf 믹스),ORIGINAL,FIESTA~FIESTA 2,4,실제
S17,67,유 갓 미 락킹,ORIGINAL,FIESTA~FIESTA 2,9,실제
S17,68,윈드밀,ORIGINAL,FIESTA~FIESTA 2,12,실제
S17,69,팔로우 미,ORIGINAL,FIESTA~FIESTA 2,13,실제
S17,70,클리너,ORIGINAL,FIESTA~FIESTA 2,21,실제
S17,71,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
S17,72,버터플라이,ORIGINAL,FIESTA~FIESTA 2,25,실제
S17,73,위 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,27,실제
S17,74,헝가리 무곡 V,ORIGINAL,FIESTA~FIESTA 2,28,실제
S17,75,네이티브,ORIGINAL,FIESTA~FIESTA 2,30,실제
S17,76,야근,ORIGINAL,FIESTA~FIESTA 2,38,실제
S17,77,파반느,ORIGINAL,FIESTA~FIESTA 2,39,실제
S17,78,ㅁㄴㅇㄹ,ORIGINAL,FIESTA~FIESTA 2,41,실제
S17,79,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
S17,80,유 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,46,실제
S17,81,데스티네이션,ORIGINAL,FIESTA~FIESTA 2,47,실제
S17,82,테크 -클럽 코펜하겐-,ORIGINAL,FIESTA~FIESTA 2,52,실제
S17,83,안녕 윌리엄,ORIGINAL,FIESTA~FIESTA 2,53,실제
S17,84,터키 행진곡 -미니멀튠즈-,ORIGINAL,FIESTA~FIESTA 2,54,실제
S17,85,겟 업 (앤 고),ORIGINAL,FIESTA~FIESTA 2,55,실제
S17,86,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
S17,87,테프리스,ORIGINAL,FIESTA~FIESTA 2,81,실제
S17,88,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S17,89,젓가락 변주곡,ORIGINAL,NX~NXA,3,실제
S17,90,디제이 오타다,ORIGINAL,NX~NXA,5,실제
S17,91,케이.오.에이 : 엘리스 인 원더월드,ORIGINAL,NX~NXA,6,실제
S17,92,토카타,ORIGINAL,NX~NXA,8,실제
S17,93,펌트리스 8비트 ver.,ORIGINAL,NX~NXA,16,실제
S17,94,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
S17,95,몽키 핑거즈 2,ORIGINAL,NX~NXA,21,실제
S17,96,패스터 Z,ORIGINAL,NX~NXA,22,실제
S17,97,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
S17,98,아크 오브 다크니스,ORIGINAL,NX~NXA,30,실제
S17,99,두 유 노우 댓-올드 스쿨,ORIGINAL,NX~NXA,33,실제
S17,100,건락,ORIGINAL,NX~NXA,34,실제
S17,101,투우사의 노래,ORIGINAL,NX~NXA,35,실제
S17,102,미운 오리 새끼,ORIGINAL,NX~NXA,36,실제
S17,103,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
S17,104,비트 오브 더 워 2,ORIGINAL,1st~ZERO,5,실제
S17,105,위치 닥터,ORIGINAL,1st~ZERO,7,실제
S17,106,러브 이즈 어 데인저 존 pt.2 어나더,ORIGINAL,1st~ZERO,13,실제
S17,107,캐논 디,ORIGINAL,1st~ZERO,17,실제
S17,108,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S17,109,블레이징,ORIGINAL,1st~ZERO,25,실제
S17,110,비,ORIGINAL,1st~ZERO,29,실제
S17,111,헬로우,ORIGINAL,1st~ZERO,31,실제
S17,112,러브 이즈 어 데인저 존,ORIGINAL,1st~ZERO,37,실제
S17,113,틸 디 엔드 오브 타임,ORIGINAL,1st~ZERO,46,실제
S17,114,치킨 윙,ORIGINAL,1st~ZERO,54,실제
S17,115,라젠스키 캉캉,ORIGINAL,1st~ZERO,55,실제
S17,116,파이널 오디션 에피소드 1,ORIGINAL,1st~ZERO,56,실제
S17,117,롤링 크리스마스,ORIGINAL,1st~ZERO,60,실제
S17,118,올 아이 원트 포 크리스마스,ORIGINAL,1st~ZERO,61,실제
S17,119,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S17,120,무혼,ORIGINAL,1st~ZERO,66,실제
S17,121,터키 행진곡,ORIGINAL,1st~ZERO,70,실제
S17,122,프리덤 다이브,WORLDMUSIC,PHOENIX 2,17,실제
S17,123,바이너리 스타,WORLDMUSIC,PHOENIX,81,실제
S17,124,댓 키티 (PIU Edit.),WORLDMUSIC,PHOENIX,89,실제
S17,125,밀크,WORLDMUSIC,PHOENIX,95,실제
S17,126,어콰이어,WORLDMUSIC,PHOENIX,96,실제
S17,127,앨리스 인 미산트로프,WORLDMUSIC,PHOENIX,101,실제
S17,128,푸파,WORLDMUSIC,PHOENIX,104,실제
S17,129,스테이저,WORLDMUSIC,PHOENIX,105,실제
S17,130,스푸키 마카롱,WORLDMUSIC,PHOENIX,111,실제
S17,131,아라가미,WORLDMUSIC,PHOENIX,112,실제
S17,132,오딘,WORLDMUSIC,PHOENIX,117,실제
S17,133,배틀 넘버원,WORLDMUSIC,PHOENIX,128,실제
S17,134,크로싱 델타,WORLDMUSIC,XX,68,실제
S17,135,클럽 나이트,WORLDMUSIC,XX,69,실제
S17,136,인디스트럭터블,WORLDMUSIC,XX,70,실제
S17,137,크로스 소울,WORLDMUSIC,XX,72,실제
S17,138,컨플릭트,WORLDMUSIC,XX,77,실제
S17,139,"팔랑크스 ""RS2018 edit""",WORLDMUSIC,XX,80,실제
S17,140,글로리아,WORLDMUSIC,XX,84,실제
S17,141,모페모페,WORLDMUSIC,XX,85,실제
S17,142,얼티메이텀,WORLDMUSIC,XX,92,실제
S17,143,시간의 회랑 라비린스,WORLDMUSIC,XX,93,실제
S17,144,스텝,WORLDMUSIC,PRIME 2,41,실제
S17,145,폴른 엔젤,WORLDMUSIC,PRIME 2,44,실제
S17,146,더 레볼루션,WORLDMUSIC,PRIME,50,실제
S17,147,셀피쉬니스,WORLDMUSIC,PRIME,51,실제
S17,148,코스미컬 리듬,WORLDMUSIC,PRIME,52,실제
S17,149,돌리 키스,WORLDMUSIC,PRIME,53,실제
S17,150,필 마이 해피니스,WORLDMUSIC,PRIME,56,실제
S17,151,아클루오이아스,WORLDMUSIC,PRIME,58,실제
S17,152,비디오 아웃 씨,WORLDMUSIC,PRIME,60,실제
S17,153,임프린팅,JMUSIC,PRIME,64,실제
S17,154,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
S17,155,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
S17,156,바로크 바이러스,WORLDMUSIC,FIESTA~FIESTA 2,87,실제
S17,157,트라이브 어택커,WORLDMUSIC,FIESTA~FIESTA 2,95,실제
S17,158,유토피아,WORLDMUSIC,FIESTA~FIESTA 2,96,실제
S17,159,왓 해픈드,WORLDMUSIC,FIESTA~FIESTA 2,99,실제
S17,160,알레그로 콘 뿌오코,WORLDMUSIC,FIESTA~FIESTA 2,101,실제
S17,161,엑스 레이브,WORLDMUSIC,FIESTA~FIESTA 2,102,실제
S17,162,스멜스 라이크 어 초콜릿,WORLDMUSIC,FIESTA~FIESTA 2,103,실제
S17,163,드림체이서즈,XROSS,PHOENIX 2,18,실제
S17,164,스위트 원더랜드,XROSS,PHOENIX,132,실제
S17,165,오벨리스크,XROSS,XX,96,실제
S17,166,제로아이즈,XROSS,XX,101,실제
S17,167,라이징 스타,XROSS,XX,102,실제
S17,168,오버 더 호라이즌,XROSS,XX,105,실제
S17,169,하우스플랜,XROSS,XX,108,실제
S17,170,유어 마인드,XROSS,XX,109,실제
S17,171,V3,XROSS,PRIME 2,47,실제
S17,172,히페리온,XROSS,PRIME 2,51,실제
S17,173,블랙 드래곤,XROSS,PRIME 2,52,실제
S17,174,사월,XROSS,PRIME 2,58,실제
S17,175,슈퍼 스타일린,XROSS,PRIME 2,59,실제
S17,176,아스테리오스 -리엔트리-,XROSS,PRIME 2,62,실제
S17,177,도나텔로,XROSS,PRIME 2,71,실제
S18,2,뱅 뱅,KPOP,PHOENIX 2,3,실제
S18,3,404 (뉴 에라),KPOP,PHOENIX 2,4,실제
S18,4,조깅,KPOP,XX,1,실제
S18,5,타이밍,KPOP,XX,3,실제
S18,6,날아올라,KPOP,XX,4,실제
S18,7,슬램,KPOP,1st~ZERO,3,실제
S18,8,엔조이 더 쇼,ORIGINAL,PHOENIX 2,5,실제
S18,9,블레이저,ORIGINAL,PHOENIX 2,7,실제
S18,10,B3,ORIGINAL,PHOENIX 2,8,실제
S18,11,디기탈리스,ORIGINAL,PHOENIX 2,9,실제
S18,12,ESP,ORIGINAL,PHOENIX,5,실제
S18,13,벡터,ORIGINAL,PHOENIX,12,실제
S18,14,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
S18,15,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
S18,16,꼭두각시,ORIGINAL,PHOENIX,21,실제
S18,17,플레이버 스텝!,ORIGINAL,PHOENIX,22,실제
S18,18,데드 엔드,ORIGINAL,PHOENIX,23,실제
S18,19,1948,ORIGINAL,PHOENIX,28,실제
S18,20,결투,ORIGINAL,PHOENIX,29,실제
S18,21,머독,ORIGINAL,PHOENIX,33,실제
S18,22,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
S18,23,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
S18,24,프ㄹi마 마테ㄹi아,ORIGINAL,PHOENIX,42,실제
S18,25,임페리움,ORIGINAL,PHOENIX,43,실제
S18,26,초악마황제,ORIGINAL,PHOENIX,46,실제
S18,27,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
S18,28,카오스 어게인,ORIGINAL,PHOENIX,52,실제
S18,29,솔브 마이 허트,ORIGINAL,PHOENIX,53,실제
